 336.38751 2021 12  2  9 18    0.0280  159.5418    0.0098   -0.0263
 336.39166 2021 12  2  9 24    0.0283  159.9313    0.0097   -0.0266
 336.39584 2021 12  2  9 30    0.0290  160.4677    0.0097   -0.0273
 336.39999 2021 12  2  9 36    0.0300  160.7458    0.0099   -0.0284
 336.40417 2021 12  2  9 42    0.0311  160.8604    0.0102   -0.0294
 336.40833 2021 12  2  9 48    0.0314  161.2253    0.0101   -0.0297
 336.41251 2021 12  2  9 54    0.0308  161.4250    0.0098   -0.0291
 336.41666 2021 12  2 10  0    0.0293  161.7292    0.0092   -0.0278
 336.42084 2021 12  2 10  6    0.0272  162.0666    0.0084   -0.0259
 336.42499 2021 12  2 10 12    0.0249  162.3721    0.0075   -0.0237
 336.42917 2021 12  2 10 18    0.0224  162.7188    0.0067   -0.0214
 336.43332 2021 12  2 10 24    0.0199  163.0839    0.0058   -0.0190
 336.43750 2021 12  2 10 30    0.0172  163.6305    0.0049   -0.0165
 336.44168 2021 12  2 10 36    0.0148  164.6030    0.0039   -0.0142
 336.44583 2021 12  2 10 42    0.0128  165.1985    0.0033   -0.0124
 336.45001 2021 12  2 10 48    0.0115  165.1694    0.0029   -0.0111
 336.45416 2021 12  2 10 54    0.0106  165.6005    0.0026   -0.0102
 336.45834 2021 12  2 11  0    0.0097  165.4386    0.0024   -0.0094
 336.46249 2021 12  2 11  6    0.0088  165.5207    0.0022   -0.0085
 336.46667 2021 12  2 11 12    0.0078  165.1079    0.0020   -0.0075
 336.47083 2021 12  2 11 18    0.0066  164.9233    0.0017   -0.0064
 336.47501 2021 12  2 11 24    0.0053  163.2020    0.0015   -0.0050
 336.47916 2021 12  2 11 30    0.0036  160.9547    0.0012   -0.0034
 336.48334 2021 12  2 11 36    0.0012  142.6094    0.0007   -0.0009
 336.48749 2021 12  2 11 42    0.0022  357.1736   -0.0001    0.0022
 336.49167 2021 12  2 11 48    0.0056  351.2045   -0.0009    0.0056
 336.49582 2021 12  2 11 54    0.0089  350.2099   -0.0015    0.0087
 336.50000 2021 12  2 12  0    0.0117  349.4442   -0.0021    0.0115
 336.50418 2021 12  2 12  6    0.0142  349.5753   -0.0026    0.0140
 336.50833 2021 12  2 12 12    0.0167  349.4397   -0.0031    0.0164
 336.51251 2021 12  2 12 18    0.0186  348.7491   -0.0036    0.0183
 336.51666 2021 12  2 12 24    0.0200  348.1726   -0.0041    0.0195
 336.52084 2021 12  2 12 30    0.0206  347.8273   -0.0043    0.0201
 336.52499 2021 12  2 12 36    0.0209  347.1820   -0.0046    0.0204
 336.52917 2021 12  2 12 42    0.0212  346.9398   -0.0048    0.0207
